uid,label,western_classic,western_feminine,western_contemporary,western_boho,indo_western,indian_traditional,indian_classic,indian_contemporary,indian_funky,clothes_work
13460,4,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3
38,0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3
15939,0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3
470,0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3
6404,4,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3
6613,1,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,12
8616,0,3.0,3.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
13179,0,2.0,4.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
8731,0,1.0,1.0,2.0,4.0,1.0,2.0,2.6,2.4,2.6,3
2647,1,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,12
7941,4,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3
18759,2,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,12
12181,3,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,6
15209,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
18156,3,2.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,6
6046,4,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3
2269,0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.125,2.0,0
15000,4,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3
11491,3,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
14814,2,3.0,2.0,3.0,2.0,3.0,2.0,2.6,2.4,2.6,12
9057,2,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12
10957,4,2.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,3
11206,2,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,12
8073,3,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,6
9730,1,3.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,12
7502,4,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
13306,3,2.0,2.0,2.0,2.0,1.0,2.0,2.6,2.4,2.6,6
18914,1,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,12
17465,4,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3
10735,2,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,12
7508,3,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,6
17302,3,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,6
9727,0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3
4842,2,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,12
10952,3,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,6
3424,3,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,6
11605,0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3
2519,3,2.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,6
9045,0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3
14727,0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3
6517,1,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,12
435,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
182,1,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,12
14641,0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3
1034,3,2.0,2.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,6
8852,3,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,6
5184,0,2.0,3.8,1.8,1.4,2.0,2.0,3.0,2.0,2.0,3
17042,4,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3
17950,2,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,12
8773,3,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,6
3749,1,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,12
18645,3,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,6
10682,1,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,12
19415,0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3
10821,1,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,12
5601,2,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,12
5098,3,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,6
2796,3,2.0,3.0,4.0,1.0,4.0,2.0,2.6,2.4,2.6,6
12513,2,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,12
6232,1,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,12
3334,2,2.0,2.0,3.0,1.0,1.0,2.0,2.6,2.4,2.6,12
14146,3,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,6
15530,0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3
8448,4,3.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,3
7323,0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,3
1739,1,2.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,12
2272,4,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,3
3401,2,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,12
13100,0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
1503,2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,12
1828,4,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0
13609,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3
15266,2,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,12
15739,4,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3
16191,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
13079,3,2.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,6
18546,3,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,6
9910,2,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12
15331,0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3
2935,3,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,6
13744,3,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,6
7764,2,3.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,12
1587,0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,3
11044,3,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,6
17834,4,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
997,3,2.0,3.0,3.0,3.0,2.0,2.0,2.6,2.4,2.6,6
3619,0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3
3437,3,2.0,2.0,4.0,2.0,1.0,2.0,2.6,2.4,2.6,6
14189,4,2.0,3.0,3.0,4.0,2.0,2.0,2.6,2.4,2.6,3
17942,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12
12987,0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3
10157,3,2.0,3.0,1.0,2.0,2.0,2.0,2.6,2.4,2.6,6
2040,2,3.0,2.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,12
1225,3,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,6
17499,3,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,6
2766,3,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,6
7797,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
9092,3,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,6
3960,4,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,3
17527,0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3
7961,2,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,12
756,3,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,6
2320,0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3
2488,3,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,6
3069,0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3
19185,3,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,6
13698,1,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,12
13430,2,1.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,1.0,12
879,1,3.0,4.0,4.0,2.0,3.0,2.0,2.6,2.4,2.6,12
1488,4,2.0,2.0,4.0,3.0,4.0,2.0,2.6,2.4,2.6,3
3803,4,3.0,3.0,4.0,2.0,2.0,2.0,2.6,2.4,2.6,3
13354,0,3.0,2.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
18897,4,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3
10031,0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0
5075,1,4.0,3.0,4.0,1.0,4.0,2.0,2.6,2.4,2.6,12
4998,4,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3
6252,4,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3
12686,1,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,12
17874,1,2.0,3.0,4.0,2.0,4.0,2.0,2.6,2.4,2.6,12
690,0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3
11266,1,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,12
14567,2,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,12
15906,2,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,12
19451,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
8489,0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3
16442,1,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12
7409,0,3.0,3.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,3
13447,2,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,12
10459,1,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,12
5466,4,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3
18018,2,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,12
10534,0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3
11043,0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3
3957,0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,3
6387,2,2.0,2.0,2.0,3.0,2.0,2.0,2.6,2.4,2.6,12
9549,2,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,12
16657,3,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,6
9320,3,4.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,6
2435,4,3.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,3
7068,3,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,6
4509,1,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,12
3685,2,1.0,1.0,3.0,1.0,1.0,2.0,2.6,2.4,2.6,12
5367,2,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,12
17508,0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3
1245,4,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3
12674,1,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,12
7926,4,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3
6373,4,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3
19543,3,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,6
17225,0,3.0,4.0,3.0,1.0,2.0,2.0,2.6,2.4,2.6,0
10138,4,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3
12350,0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3
8648,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12
19300,0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3
7211,0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3
14976,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3
9387,4,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3
3772,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6
16157,4,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3
2791,4,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3
13608,1,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,12
12529,0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3
7590,0,3.0,3.0,2.0,1.0,2.0,2.0,2.6,2.4,2.6,3
4365,0,2.0,2.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
14751,0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3
13135,0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3
8127,4,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3
14336,1,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,12
8973,2,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,12
14913,4,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3
7647,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
14800,2,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,12
12720,3,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,6
1870,4,2.0,2.0,2.0,3.0,3.0,2.0,2.6,2.4,2.6,3
195,0,2.375,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,0
10943,2,3.0,3.0,3.0,2.0,2.0,2.0,2.6,2.4,2.6,12
15179,3,3.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,6
10315,4,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3
7417,1,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,12
17621,0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3
16576,3,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,6
11284,0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3
18461,2,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,12
10928,3,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,6
6658,1,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,12
2995,1,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,12
18600,3,3.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,6
17201,1,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,12
280,3,2.0,3.8,1.8,1.4,1.0,1.0,1.0,1.0,1.0,6
2412,0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0
3908,3,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6
4904,3,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,6
15486,0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3
18985,0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3
16651,3,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,6
4192,4,2.0,2.0,2.0,3.0,3.0,2.0,2.6,2.4,2.6,3
897,0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3
18852,2,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,12
10680,0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3
7802,3,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,6
922,0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3
15536,0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3
19048,3,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,6
1303,0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0
416,3,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,6
13205,0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3
17633,3,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,6
16946,2,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,12
9409,0,1.0,1.0,1.0,1.0,2.0,2.0,2.6,2.4,2.6,3
16708,1,3.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,12
6039,0,4.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
17967,2,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,12
10043,2,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,12
2243,1,2.0,2.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,12
3735,4,3.0,3.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
10034,4,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3
8358,3,2.0,2.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,6
3575,2,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,12
15198,2,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,12
12856,2,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,12
2565,2,2.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,12
12968,1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,12
11690,3,2.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,6
1093,0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3
1543,3,2.0,3.0,3.0,3.0,1.0,2.0,2.6,2.4,2.6,6
14154,4,2.0,3.8,1.8,1.4,3.0,4.0,4.0,4.0,4.0,3
9753,4,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3
15386,0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3
5875,2,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,12
15224,3,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,6
8251,4,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3
8083,2,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,12
6200,2,2.0,1.0,4.0,1.0,1.0,2.0,2.6,2.4,2.6,12
6431,3,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,6
14935,1,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12
141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15150,0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3
15057,0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3
8035,1,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,12
739,2,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,12
7281,4,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3
7931,3,2.0,2.0,2.0,3.0,3.0,2.0,2.6,2.4,2.6,6
14549,4,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3
15721,4,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3
1535,0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3
4697,4,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3
12795,4,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,3
17091,4,3.0,3.0,4.0,2.0,3.0,2.0,2.6,2.4,2.6,3
1625,4,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3
6329,0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3
17639,3,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,6
12936,4,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3
5223,0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3
15183,4,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3
8925,0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3
15437,4,4.0,4.0,4.0,4.0,4.0,2.0,2.6,2.4,2.6,3
15094,2,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,12
17101,2,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,12
14657,0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3
9031,3,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,6
3252,3,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6
358,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,12
8957,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6
13506,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
14241,0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0
16389,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,12
8679,4,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3
10255,4,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3
17535,1,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,12
5177,2,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,12
3603,3,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6
8860,2,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,12
10020,0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3
7869,0,3.0,4.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
13964,4,4.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3
8730,0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3
12861,0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3
16468,4,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3
2087,2,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,12
2157,4,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0
19837,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3
4851,0,3.0,2.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
16524,1,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,12
3032,4,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3
17729,0,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,3
516,0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,3
11456,4,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3
12538,2,3.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,12
16780,2,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,12
5857,4,3.0,2.0,3.0,3.0,3.0,2.0,2.6,2.4,2.6,3
19025,4,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3
6559,0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3
524,2,3.0,4.0,4.0,2.0,1.0,2.0,2.6,2.4,2.6,12
8158,4,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3
11064,2,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,12
16497,4,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3
10433,4,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3
6418,4,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,3
1449,0,2.0,3.0,2.0,1.0,1.0,2.0,2.6,2.4,2.6,3
5562,1,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,12
19408,4,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3
7494,2,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,12
16637,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3
18372,2,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,12
10210,0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3
1079,2,3.0,3.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,12
763,2,1.0,2.0,3.0,1.0,4.0,2.0,2.6,2.4,2.6,12
5227,0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3
7706,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12
4700,2,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,12
14595,0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3
7897,0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3
1210,0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0
784,0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3
12218,4,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3
13893,3,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,6
4843,3,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,6
7443,4,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3
8995,4,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3
1579,2,3.0,2.0,2.0,2.0,3.0,2.0,2.6,2.4,2.6,12
17168,3,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,6
7906,3,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,6
12895,1,4.0,2.0,4.0,2.0,3.0,2.0,2.6,2.4,2.6,12
10940,2,2.0,2.0,2.0,2.0,2.0,2.0,2.6,2.4,2.6,12
